csi_index,ltf_block,ltf_local_index,stable_mean,empty_mean,mean_abs_difference,stable_std,empty_std,stable_median,empty_median,stable_iqr,empty_iqr,stable_frame_diff,empty_frame_diff,effect_score
16,LLTF,16,18.142152046499874,15.972403134821638,2.1697489116782354,3.118294122766348,3.9419333187368637,18.681541692269406,17.26267650163207,1.2854515385080205,1.74893578122024,2.2017734629308676,3.5171028173587278,0.6104997410591938
17,LLTF,17,18.818898866222273,16.36888882450051,2.4500100417217645,3.255419166556955,4.051470812689565,19.313207915827967,17.804493814764857,1.343442702231382,1.676034300345563,2.21146359793684,3.6052025975799316,0.6666580498078737
18,LLTF,18,18.72755806493577,16.0684568230432,2.6591012418925715,3.1941148480402792,3.963963473616624,19.235384061671343,17.46424919657298,1.398924762261725,1.5353338748493037,2.2070200939567854,3.5149542760377,0.7387051262935797
19,LLTF,19,18.520535745130807,15.730645908127256,2.7898898370035514,3.0466688592119175,3.8885151156867908,19.1049731745428,17.029386365926403,1.3655231726302013,1.7640283234012202,2.2095200200339598,3.478298781048085,0.7986982776816117
20,LLTF,20,18.64549442720073,15.645530301508085,2.999964125692646,3.026994588171316,3.8667123885201624,19.235384061671343,17.0,1.4857699305855014,1.5955296500722511,2.2148324886818718,3.466746172793062,0.8639626774824815
21,LLTF,21,19.201520212575797,15.906780304998756,3.294739907577041,3.168187949598756,3.9307625078509814,19.849433241279208,17.204650534085253,1.5649626915335553,1.8722619559164357,2.3068441352990683,3.512211699988295,0.9229233298167353
22,LLTF,22,18.755630954631798,15.39832267372936,3.357308280902437,3.0655082293145455,3.8126053106871813,19.235384061671343,16.76305461424021,1.4239091567625124,1.8117733540744503,2.2295586265440632,3.413882108526525,0.9705209787852793
23,LLTF,23,17.837421806387084,14.505463999912962,3.331957806474122,2.842254883244764,3.629712896403474,18.384776310850235,15.652475842498529,1.3849280278734497,1.6263537551521363,2.135306017225825,3.273144479906176,1.0221203498690632
24,LLTF,24,17.997709689979686,14.513105849019144,3.484603840960542,2.887045018881527,3.6168673794741792,18.439088914585774,15.652475842498529,1.3208288923002272,1.6263537551521363,2.175834752472865,3.2738072500207354,1.0648576083329713
25,LLTF,25,18.381087193220427,14.761943545610155,3.6191436476102723,2.9541431936379734,3.6727305315780634,19.0,16.0312195418814,1.5361124281136647,1.6303086638186546,2.2375040133024133,3.3228764237373283,1.08589729152979
26,LLTF,26,18.30403179832952,14.6305083932197,3.6735234051098224,2.923448779622393,3.6433495814561137,18.973665961010276,15.811388300841896,1.3887314616276534,1.5196489788739402,2.2271489772387203,3.2823765177935185,1.1121541149541616
27,LLTF,27,17.896074998888448,14.248943793139828,3.64713120574862,2.8370020823008066,3.5302471050710533,18.384776310850235,15.297058540778355,1.3849280278734497,1.359692436363698,2.157255198731438,3.1647029047156554,1.1388606336981035
28,LLTF,28,17.845779156754087,14.152321604760091,3.693457551993996,2.8383789512073085,3.503417728484519,18.384776310850235,15.264337522473747,1.4131671615886674,1.5642957180360622,2.138280933334094,3.1526586334697,1.1584462467548353
29,LLTF,29,19.163009888532606,15.130286238804985,4.032723649727622,3.175391480211315,3.710848576484716,19.79898987322333,16.278820596099706,1.396078054371138,1.5316583045310157,2.2921296599016374,3.3268994744145934,1.1677162647991703
30,LLTF,30,20.518057633357074,16.178700009389097,4.339357623967977,3.4425025590946077,3.9580999310943494,21.18962010041709,17.4928556845359,1.683255468144722,1.6049706138014201,2.421198241300805,3.5196406836666956,1.169868128034573
31,LLTF,31,20.93836294797486,16.557181553994152,4.381181393980707,3.445181330794587,4.082642996108714,21.587033144922902,18.027756377319946,1.5520277283130852,1.6815416922694055,2.4743400238058824,3.6347454399467165,1.1598456177987106
32,LLTF,32,10.298352304886185,8.133267703349803,2.165084601536382,1.7649286146396872,2.034484988556335,10.63014581273465,8.94427190999916,1.180339887498949,1.157286708994338,1.418022157982272,1.9336026299323459,1.1368365674244352
33,LLTF,33,20.63938737847311,16.225861191243155,4.413526187229955,3.4355970394852537,3.9930747917094567,21.213203435596427,17.69180601295413,1.5044310168620463,1.7414593337569961,2.4273801073493515,3.542609240552696,1.1849092002086399
34,LLTF,34,21.596468716262216,16.958139736254374,4.6383289800078416,3.563539258973143,4.191111530631542,22.20360331117452,18.384776310850235,1.6441705400107267,1.7451235157255667,2.5348032035382997,3.7127558842559565,1.1923719385763516
35,LLTF,35,22.1619796667693,17.407910555718054,4.754069111051248,3.6432184965408045,4.262331671893302,22.847319317591726,18.973665961010276,1.6008474424118937,1.8091717835938894,2.611312003903114,3.793713281856617,1.1990455504248845
36,LLTF,36,21.503825929558325,16.823559137075787,4.680266792482538,3.4986620932748664,4.118882040233338,22.20360331117452,18.35755975068582,1.7867965644035735,1.821647056355193,2.4986720148097556,3.6579155996685535,1.2247596315837268
37,LLTF,37,21.039449497776868,16.427326538034265,4.612122959742603,3.394109325676064,4.025932853444512,21.840329667841555,17.88854381999832,1.4800667571767967,1.4390889145857741,2.4604337472240947,3.576739861239882,1.2386702693792404
